youtube_id,video_id,title,bias
UChxJIY_QqTNWfJdQsJVG3jA,J2lEAaVBLJ8,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,xABdhroTW3A,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,FowTNWlfRjM,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,LjZSrDbMY4c,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,vPnlx7tfVTM,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,H8YsDW9l_k0,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,lvjp-6QDPto,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,IT0bWc2b2TY,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,YVuSQHcK3CE,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,BservPo1hLI,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,d46TdQKxEK4,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,bKNShQnlyqE,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,gQlX2eacLTM,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,0wTd2tX9IrE,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,uT7IhhPXcyU,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,yY6LaMVK4tU,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,SmV7z3WlmI4,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,DQuFLMIFo50,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,zSiiHwyzCdg,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,qrXivDENEF4,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,VcRBXlpg6dc,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,_fszdMvPN74,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,Zl2coVdMLro,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,7PKSh3wl8Fc,Government Accountability Institute,right
UChxJIY_QqTNWfJdQsJVG3jA,-lXniNUPPWk,Government Accountability Institute,right
UCiFzpb7bMZxeXqP3nbGpHnA,VJVe0q00gv0,Christian Action Network,extremeright
UCiFzpb7bMZxeXqP3nbGpHnA,DEhzx3BkX_0,Christian Action Network,extremeright
UCiFzpb7bMZxeXqP3nbGpHnA,Bu1MXxWzR3Y,Christian Action Network,extremeright
UCiFzpb7bMZxeXqP3nbGpHnA,nuyZcSDun8A,Christian Action Network,extremeright
UCiMPkzrVSCEDm3TatvdVylw,v4Uxzk_3IvQ,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,8sWVQ0yGdTw,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,Mvs06LiaAdU,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,f6EyHMrGbpg,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,LTlfm_jqqUs,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,qeN9-UNYx3k,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,V_ixoVm5Exs,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,msb3f1Ull1g,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,v4P-qSIW3us,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,zBjeDj5hDmE,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,-IuBMMp46bk,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,L2VOhbufRQg,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,Cl1F5fx4uVs,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,cvBv5uNIYZQ,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,EwKE8YTpUVs,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,THbE_epRia0,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,YtAWA4eor0A,International Energy Agency,leastbiased
UCiMPkzrVSCEDm3TatvdVylw,mMNPsEEBNAg,International Energy Agency,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,RndmI5OjbGA,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,dA9Y_4Plhjc,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,UwllaEj9KYw,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,UVVR1yIEg_4,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,PNmC2CcNOmo,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,mKibGN8Lj0k,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,-a39ouFy9GI,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,879Wmscy3RU,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,55QaJ1tJs_8,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,ga8nE_tsW9Y,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,3GbDkNUuJUM,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,TyKvFRxzRWA,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,WXhJDGif7mA,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,YDZw-yn8usI,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,yI5u2sHRvXY,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,MC7xSKwdkRo,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,7GCgohfIJis,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,VnFfRcSLvs8,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,733a4BgipkI,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,D6hXBAAVRtM,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,UqPDlylDZ_U,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,lK4Lt6KMZpM,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,2HLlmyU1VDE,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,-cbt4-yXPXk,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,aK5q9qGp9TU,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,L2ZKRZSYBKQ,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,EixXKwSjD6U,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,BEmhbl6CuGc,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,-d0WxVrgF1Y,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,K1Yu_rSoio4,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,29LsIYFJBWE,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,Q7Zm-9pAdRU,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,qBYIf2-EEeo,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,ytssVbx2EnQ,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,Akdj_bAr6as,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,UMfdNRNZv5E,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,HgFgUacr8nk,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,gWRE6ofUKD8,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,xmI3lyxxAa0,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,s3JKGuq6OD4,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,Dc7r6Ic6UUU,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,RF_HXL_7pPw,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,HY1VPnfzASY,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,t1UsxgcvqmU,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,MaPqm_kIIxc,Committee for a Responsible Federal Budget,leastbiased
UCiP0W9Jvwr8QwPTRjapEfHg,OYcUvPTAyM8,Committee for a Responsible Federal Budget,leastbiased
UCiammVWC9jV73eR6AoqPaUA,kdZvmdaWSEM,Bipartisan Report,extremeleft
UCiammVWC9jV73eR6AoqPaUA,qldTLUNq4V0,Bipartisan Report,extremeleft
UCidmXf6OsuXzgkCmLIY89fA,aaLuEKuYuZw,Bridge Michigan,leastbiased
UCidmXf6OsuXzgkCmLIY89fA,fjvZJUmNARM,Bridge Michigan,leastbiased
UCidmXf6OsuXzgkCmLIY89fA,wFl6iX7P93s,Bridge Michigan,leastbiased
UCidmXf6OsuXzgkCmLIY89fA,mKa3zMrF-1Y,Bridge Michigan,leastbiased
UCidmXf6OsuXzgkCmLIY89fA,9sAsiX9h3N4,Bridge Michigan,leastbiased
UCj41LMgg5G085QyTsSgy1TQ,brDZJA8j-8c,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,uJNNsL8gn3s,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Gx3tJ53zlPU,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,IBR4g6cBYeA,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,4IYBzQhj6A8,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,DofNZbC8H0E,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,PsjLgSJFENw,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,DyRoVc3qhdw,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,WuiABAhancc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,F7elghXIY6E,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,EoPPsxwMxJo,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,--T9TlRJW94,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,RT1rjGcImFw,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,k9pHLC-lvvQ,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,8zoFzsjA3eM,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,92Uvotbdhzc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,xtnpuTch6hg,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,HvSKKiu_P_M,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,4EcOg6zoDlw,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,SGTMNnmZ9rg,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,U-y7Nsi3Y0w,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Dm_aNqhA-Uk,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,cZc3oPZOgmQ,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,VTCbDKbl_RY,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,xmE2OBaMWAI,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,1Ra3vpAkS5A,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,xpEYjdJw0CU,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,R5NoS5KeS4g,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,s_ZsR7HP-co,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Xqk5aRVbUeI,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,aSUMAruklXs,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,TGR9rvFGh0Q,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,B6UP0UF8LDM,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,HFIX6TnlavE,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,ePXNPxPtBWc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,qoCJFaDyd40,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,J-vQVA-FrWs,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,fhHGJ6lMTPk,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,6ze5ce9Py2Q,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Ap4JNqt6rOs,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,vqmkEyk5eyc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,b3Ki3QBtqbU,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,mO44riqdg5c,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,hhoQKdWGsys,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,ihiTECZHIo8,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,q7c-E_t0BAE,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,n5o22L5cCVE,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,nR83tO9btAo,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,8zyfzvmuWPs,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,PA6F2QjMrAc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,w4JJ1v7AY2o,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,M--leevQaRM,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,5LUQITclntQ,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,P3dMALVp5EA,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,FeCU1GMAmPk,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Oqe6Yzv3Sx0,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Vp53OEu9BuA,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Fz3-V5ALs9s,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,E-DLHR8yTAc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,jO1QPN3OusM,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,nJ2230babjc,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,Cs3-9sR3z0M,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,e4dj1wnV66Y,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,t2-91ye6oIQ,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,gzOiZjL0x5E,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,kKdn-RthFwQ,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,kYDz1_uGUW0,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,-ifyr7sf4zg,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,F1YlGw0K0WU,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,vyCvPHjjSV0,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,5wOLWGN_gGo,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,J3JlHv2tPLM,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,1_hYz1nF_Lo,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,JydqbHWXEwo,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,o4aOnzGuFm0,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,WCAu6vZq5f0,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,AS4MUUAIdE0,Accuracy in Media,right
UCj41LMgg5G085QyTsSgy1TQ,5uFMprYvOkU,Accuracy in Media,right
UCj5HsClUUEJ4zuCSNtd1ssQ,CGWFmTp6fEk,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,maUsAzV6QKI,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,6W_xg2O6dYY,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,n_7461T_VHo,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,_KUA-5T32Xw,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,S3r4mnnlYQQ,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,UnYbAlzBQ-4,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,ZZuBUf9cBTA,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,bax1pLRgM24,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,2OcuHvkWSDM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,S5zGh3K1YSs,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,Y-K6LmKxTOw,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,DYYe2-OC_EM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,JHod9i776LE,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,rGg74tSvLMk,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,pjjEffU5P3o,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,g63STBKIX2g,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,sCtWl35UtWo,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,hNW4CVwv_1I,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,6QLNK_bkPSc,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,TWJisCwLM6o,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,Nh08ahc5Qxc,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,fylpQq7TD2g,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,QH3H8SiMAB4,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,ohzQf9lAKSI,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,OeGW89kETJg,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,OJVY05qWjew,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,Y40CU532tTA,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,VBSTTbPRsF0,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,5DlbzgeNI8c,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,sQNPfhhr2-U,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,MFMqQLgaIi4,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,eN6GKWDQGrg,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,dCxPu_EZJCc,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,wXMOeRP66_k,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,okDWOmJGEfw,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,nnYQFGctER8,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,A7t3RkhsHQo,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,E6Kpaz8Y5m8,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,hCDYDzVpMo8,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,qp0iDbbXtK4,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,2geHMtkrov4,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,aYBeeFmh8NY,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,JnIVgb91ejo,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,T2dw5e-i_B0,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,vSp8mlk3yoI,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,6HAQzk73IVE,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,vk0xZFdOAuc,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,SxjTmJ1TO5o,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,fwKWephfb9U,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,VU3wGR1NXN8,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,Jrmee5fSpfM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,DeLYeLdSQCg,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,lreCAaZ3h08,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,qbOI6w-69YM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,1iuzHJij2CY,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,6E2ClfDIwN0,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,TRqzeJUyhNY,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,QrTiedxtHqY,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,zLL3-d8NjRE,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,XYeE5WhHdCg,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,rl8lzQVO-g4,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,TFdtbuA1hvQ,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,G_KE81Nb2hs,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,448TTud9Nfo,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,hdBE4NJc4CM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,Myf8vqUFThs,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,5Iic5k4Op5A,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,pZPNmI_zbNg,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,3Agw_Inb60k,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,cEyVPw4vw6Q,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,Lk38Hz2rcQM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,qfUfrsCWZDM,Inequality Media Civic Action,left
UCj5HsClUUEJ4zuCSNtd1ssQ,KYZirMJnVBc,Inequality Media Civic Action,left
UCj6EKBe990fanr4MSh45Alw,0ZYNX5j-sw4,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,6cgWBjuMl8Q,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,wt9cJyNMW38,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,kkOsltlx6Xo,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,pKLGuF_cMoY,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,FyTFBtLqO9U,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,4t_dp0varWg,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,89mA6iJQdNE,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,sGz8uP9YYOc,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,Z5CvbzVv0MU,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,Vy_krNufRO0,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,bUCy7W9qJyk,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,DmFVzGSQ1GA,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,fGbGik7FWE0,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,FGKnqD3aDao,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,5_NSNcw8koc,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,R7U4g57i3cs,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,wqpLbS0ivvk,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,Ipb50x07XVk,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,TkUSkcQfOH0,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,NYhS2s-0Mdo,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,iw6TuCb99Jc,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,kI2-vd8NbIc,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,iipOsjTrGMM,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,zkm2MK3oBKE,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,kA5fyvRz3Wg,The Canadian Press,leastbiased
UCj6EKBe990fanr4MSh45Alw,2P2IxNnKLBA,The Canadian Press,leastbiased
